Rank,Ticker,Company Name,Latest Close,Realised Volatility 30d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (2y),Max Realised Volatility 100d (2y),Mean Realised Volatility 100d (2y),Rvol 100d Percentile 2y (%),Rvol 100d Z-Score Percentile 2y (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),Num Contracts,Latest Close_Color,Realised Volatility 30d (%)_Color,Realised Volatility 100d (%)_Color,Realised Volatility 100d 1d (%)_Color,Realised Volatility 100d 1w (%)_Color,Min Realised Volatility 100d (2y)_Color,Max Realised Volatility 100d (2y)_Color,Mean Realised Volatility 100d (2y)_Color,Rvol 100d Percentile 2y (%)_Color,Rvol 100d Z-Score Percentile 2y (%)_Color,Realised Volatility 180d (%)_Color,Realised Volatility 252d (%)_Color,Weighted IV (%)_Color,Weighted IV 1d (%)_Color,Weighted IV 1w (%)_Color,Weighted IV 3m (%)_Color,Weighted IV 3m 1d (%)_Color,Weighted IV 3m 1w (%)_Color,ATM IV 3m (%)_Color,ATM IV 3m 1d (%)_Color,ATM IV 3m 1w (%)_Color,Rvol100d - Weighted IV_Color,Volume_Color,Volume 1d (%)_Color,Volume 1w (%)_Color,Open Interest_Color,OI 1d (%)_Color,OI 1w (%)_Color,Num Contracts_Color
295,GKOS,Glaukos Corporation,90.91,43.4,42.1,0.5,1.54,27.08,68.33,44.97,49.63,42.06,55.83,51.31,58.54,5.02,7.41,59.35,2.9,,40.92,-16.07,-16.62,-16.44,351,16.23,-64.72,"5,819",0.07,6.19,61,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
268,TNDM,"Tandem Diabetes Care, Inc.",12.56,89.14,72.31,0.5,-0.04,50.04,90.95,72.41,49.63,49.63,80.31,73.62,86.43,4.22,3.53,86.64,,,56.09,-5.69,-31.37,-14.12,844,-3.1,-30.71,"11,835",0.23,1.3,95,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
207,VRNT,Verint Systems Inc.,20.33,42.44,49.94,0.5,-0.98,34.37,61.6,49.39,49.63,53.32,50.66,51.18,73.14,26.41,40.39,51.56,11.42,,9.4,2.17,-7.89,-23.2,"1,972",-26.11,-38.38,"35,132",0.17,1.6,24,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
220,CYRX,"Cryoport, Inc.",9.85,105.41,84.4,0.5,3.45,54.29,122.27,85.03,49.38,48.82,104.74,95.4,79.56,4.12,8.47,82.63,2.74,,71.23,0.84,,4.84,"1,995",446.58,-41.7,"27,409",0.05,4.85,23,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
124,MGNI,"Magnite, Inc.",24.39,55.5,59.41,0.5,-3.78,44.29,79.66,61.68,49.38,40.82,67.31,63.58,72.67,-10.67,8.76,63.75,-4.83,,64.61,3.89,-1.16,-13.26,"10,049",30.56,3.96,"117,744",0.28,5.6,128,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
326,POST,"Post Holdings, Inc.",105.88,24.23,20.0,0.5,2.4,13.82,23.27,19.03,49.13,63.36,21.43,20.08,39.5,9.65,17.6,48.32,-2.09,,77.71,200.87,312.16,-19.51,462,0.43,2.67,"2,650",-0.11,0.8,60,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF
219,PTCT,"PTC Therapeutics, Inc.",58.42,60.76,59.26,0.5,-2.51,47.79,91.71,60.02,49.13,45.23,55.93,57.81,67.16,-17.99,-8.95,51.44,-11.71,,49.06,179.72,-20.78,-7.9,"1,470",-18.38,-32.41,"27,544",-0.03,-5.23,61,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF
253,PEGA,"Pegasystems, Inc.",57.01,38.79,55.2,0.5,0.29,28.17,70.26,50.79,48.88,64.11,58.46,53.15,106.17,1.06,8.25,75.39,0.79,,44.49,-1.53,0.88,-50.97,"1,065",-0.56,0.19,"13,983",0.39,0.82,101,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
32,RKLB,Rocket Lab Corporation,47.03,66.65,73.47,0.5,-1.11,46.48,107.66,77.73,48.63,39.9,87.89,88.78,87.44,-0.24,-5.82,82.86,-1.83,,82.88,-1.15,11.34,-13.98,"56,856",-10.77,-80.21,"938,789",1.43,4.71,397,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
125,INDI,"indie Semiconductor, Inc.",4.05,67.84,78.23,0.5,-1.83,61.8,121.99,86.02,48.63,34.22,86.92,99.54,93.12,-5.53,0.78,81.95,,,87.48,-10.2,1.57,-14.89,"3,235",3.03,19.46,"114,086",0.04,-0.21,59,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF
81,ABBV,AbbVie Inc.,210.42,15.7,24.07,0.5,-2.38,14.41,33.0,24.64,48.63,45.9,26.11,28.13,27.69,-2.98,6.08,27.06,0.66,,26.67,1.77,0.85,-3.62,"15,542",-34.02,19.84,"331,460",1.02,5.9,307,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
102,XIFR,"Unknown (possibly XPLR Infrastructure, LP or similar; limited data as of 2025)",9.9,44.52,50.47,0.5,-1.75,40.28,84.88,55.3,48.38,33.98,61.86,60.18,53.71,-3.12,-7.93,,,,,,,-3.24,"1,092",-13.95,-10.86,"200,447",0.17,0.4,54,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
22,NKE,"NIKE, Inc.",73.6,22.55,37.95,0.5,-5.78,22.91,53.55,37.48,48.38,51.98,43.26,39.29,40.03,3.15,5.57,40.41,-1.22,,37.5,3.49,4.79,-2.08,"62,183",-3.31,-22.46,"1,468,576",0.61,2.55,593,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
63,GEO,"GEO Group, Inc. (The)",21.57,51.55,47.53,0.5,-1.03,35.73,80.08,53.01,48.38,35.11,51.14,61.87,65.78,-4.62,2.06,58.46,0.33,,67.9,24.03,45.54,-18.25,"13,644",-9.56,-2.76,"423,089",1.25,2.04,234,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
170,OMER,Omeros Corporation,4.26,60.12,111.04,0.5,-2.64,58.43,147.27,108.16,48.38,55.12,108.14,118.59,174.31,0.86,0.8,187.28,1.25,,154.61,1.55,-0.0,-63.27,"3,012",10.37,-26.37,"61,968",0.64,4.58,58,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
323,GVA,Granite Construction Incorporated,107.45,32.23,24.16,0.5,0.8,21.32,37.82,26.24,48.13,31.58,28.09,26.5,57.13,-0.23,11.96,51.16,-3.07,,24.55,10.65,14.78,-32.97,844,86.73,-5.27,"2,908",0.31,3.01,32,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
68,LUV,Southwest Airlines Co.,30.99,35.51,38.76,0.5,-6.58,25.86,54.89,39.7,47.63,45.18,44.93,40.97,52.89,6.85,21.34,51.8,-10.21,,39.98,6.13,1.38,-14.13,"24,430",26.74,88.72,"368,617",2.15,2.27,237,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
346,PATK,Patriot Battery Metals Inc.,111.87,32.89,32.47,0.5,0.14,27.37,39.93,33.73,47.13,36.41,34.84,35.79,43.51,-1.11,4.77,43.95,1.53,,34.18,-4.63,6.15,-11.04,216,-2.7,-1.82,"1,051",0.19,0.96,34,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
151,TCOM,Trip.com Group Limited,72.4,52.68,39.31,0.5,-0.15,32.34,54.85,42.82,45.89,31.56,44.56,48.39,34.62,-9.63,-2.78,33.95,-4.3,,33.32,-3.16,2.14,4.69,"2,880",-26.46,5.3,"82,673",1.24,4.66,86,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
211,RWT,"Redwood Trust, Inc.",6.2,39.27,32.44,0.5,-3.8,22.99,40.79,31.66,45.14,55.86,34.55,32.03,49.31,-0.29,5.96,31.93,0.9,,38.89,2.4,17.87,-16.87,602,-7.95,-16.39,"32,250",0.2,6.28,16,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
256,XERS,"Xeris Biopharma Holdings, Inc.",7.68,62.17,58.58,0.5,-4.05,41.2,87.46,60.63,44.39,42.51,58.46,54.46,69.99,-10.12,-14.29,,,,,,,-11.42,457,5.06,-67.29,"13,093",-0.02,0.55,12,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF
332,CTO,"CTO Realty Growth, Inc.",17.06,25.62,21.97,0.5,-1.68,13.52,29.92,22.28,44.14,47.69,24.67,26.65,36.34,-3.26,4.75,42.1,,,13.75,1.77,-55.72,-14.37,173,57.27,41.8,"2,090",0.0,0.63,15,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF
318,VAC,Marriott Vacations Worldwide Corporation,78.28,38.85,40.53,0.5,-9.04,31.52,59.26,43.92,43.89,33.81,49.49,47.02,55.49,17.62,16.68,,,,,,,-14.96,544,-2.51,-7.64,"3,094",0.03,5.06,50,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
40,PANW,"Palo Alto Networks, Inc.",197.55,36.9,33.63,0.5,-0.61,28.42,65.42,42.33,43.89,24.86,37.96,35.75,80.1,27.92,31.87,44.41,28.65,,28.41,-15.22,-15.74,-46.47,"61,373",82.22,59.78,"782,336",0.41,-0.86,795,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF
204,CNX,CNX Resources Corporation,29.1,19.13,29.12,0.5,-3.85,22.3,41.31,31.57,43.89,34.18,35.63,35.67,39.7,-0.74,5.66,50.3,-3.6,,38.84,6.39,15.16,-10.58,865,-6.79,10.9,"36,654",0.2,0.86,64,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
293,PRO,"PROS Holdings, Inc.",15.57,42.78,47.99,0.5,0.06,34.24,56.91,46.95,43.39,56.13,49.4,50.88,74.49,4.67,7.63,66.14,-4.89,,50.88,-4.53,-5.62,-26.5,"2,778",0.0,-7.31,"5,926",0.0,1.16,23,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF
144,AKAM,"Akamai Technologies, Inc.",78.16,31.33,31.28,0.5,-2.75,13.65,56.71,35.49,43.14,36.66,45.18,42.81,37.67,2.8,-0.86,41.0,,,39.13,5.1,12.36,-6.38,"2,998",11.91,-43.36,"90,746",0.1,4.85,169,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
247,MTN,"Vail Resorts, Inc.",147.39,26.0,29.91,0.5,1.64,22.82,40.51,31.2,43.14,39.22,35.03,33.48,44.02,1.61,13.77,41.88,-9.75,,32.51,-0.31,6.02,-14.11,"2,375",9.6,72.85,"15,727",6.59,13.53,106,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
171,FOUR,"Shift4 Payments, Inc.",87.25,56.52,46.36,0.5,-1.81,37.91,64.0,48.77,42.89,35.47,52.78,50.3,57.22,8.78,-1.22,44.92,1.04,,44.67,6.05,4.48,-10.86,"18,679",11.01,989.79,"61,742",0.33,15.63,178,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
99,HLF,Herbalife Ltd.,9.48,56.25,64.31,0.5,-0.9,47.57,84.93,68.54,42.64,36.78,73.29,68.09,75.51,0.99,1.22,87.24,,,72.27,13.62,1.63,-11.21,"48,317",50.89,57.92,"211,824",0.33,9.34,69,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
290,AEIS,"Advanced Energy Industries, Inc.",154.76,42.38,37.62,0.5,-7.29,27.94,63.68,42.02,42.39,33.96,51.78,46.65,44.08,-2.73,-3.89,38.96,-10.42,,35.92,-4.4,29.16,-6.46,"1,080",-0.09,-47.8,"6,857",0.13,3.14,60,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
248,CMI,Cummins Inc.,394.78,23.44,24.68,0.5,-4.53,19.46,38.53,27.17,42.14,33.43,31.78,29.71,32.62,2.17,4.01,28.65,-4.15,,24.56,-15.54,-8.57,-7.94,"5,664",2.04,1.29,"15,588",0.59,1.89,226,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
149,DBRG,"DigitalBridge Group, Inc.",11.23,29.85,45.93,0.5,-3.92,37.43,71.25,49.81,41.9,34.43,56.16,54.55,69.52,-5.49,6.63,45.99,-5.7,,44.24,-1.6,-16.63,-23.6,"1,527",-53.88,-12.64,"87,518",-0.36,-0.35,64,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF
302,VERX,"Vertex, Inc.",24.75,72.31,49.26,0.5,4.37,30.69,68.27,47.91,41.65,55.0,53.11,49.87,102.82,35.35,22.36,72.9,11.87,,39.88,-29.76,-21.4,-53.56,"1,523",1.87,139.84,"4,847",0.71,36.23,28,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
177,PPL,PPL Corporation,35.73,14.36,16.79,0.5,-0.65,13.47,21.63,17.59,41.65,35.71,18.99,18.37,24.69,-4.98,6.86,,,,,,,-7.9,"1,264",7.85,-52.61,"54,607",-0.19,-0.67,73,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF
43,BMY,Bristol-Myers Squibb Company,47.23,27.5,28.37,0.5,-5.51,19.35,34.68,28.21,41.65,51.61,28.59,29.2,33.59,1.27,6.45,34.48,3.42,,28.13,-22.12,-2.48,-5.23,"16,895",-31.22,-33.01,"736,075",1.07,7.24,342,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
110,AR,Antero Resources Corporation,32.18,30.82,39.72,0.5,-5.72,29.22,54.23,42.31,41.4,34.69,47.47,45.64,47.62,10.48,5.07,44.04,,,40.09,-0.2,12.91,-7.9,"8,284",6.07,0.69,"164,678",0.48,0.04,246,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
217,QD,Qudian Inc.,4.23,74.12,52.11,0.5,0.4,39.19,75.06,55.26,41.4,38.31,56.42,62.1,89.41,3.1,27.25,68.09,,,,,,-37.3,532,104.62,-13.36,"29,720",0.02,0.65,10,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
86,EQX,Equinox Gold Corp.,9.95,56.41,48.97,0.5,2.67,42.49,57.97,50.86,41.15,30.92,50.94,53.42,65.49,4.64,28.74,,,,,,,-16.52,"26,870",427.17,153.13,"292,656",0.02,3.24,29,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
