Rank,Ticker,Company Name,Latest Close,Realised Volatility 30d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (2y),Max Realised Volatility 100d (2y),Mean Realised Volatility 100d (2y),Rvol 100d Percentile 2y (%),Rvol 100d Z-Score Percentile 2y (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),Num Contracts,Latest Close_Color,Realised Volatility 30d (%)_Color,Realised Volatility 100d (%)_Color,Realised Volatility 100d 1d (%)_Color,Realised Volatility 100d 1w (%)_Color,Min Realised Volatility 100d (2y)_Color,Max Realised Volatility 100d (2y)_Color,Mean Realised Volatility 100d (2y)_Color,Rvol 100d Percentile 2y (%)_Color,Rvol 100d Z-Score Percentile 2y (%)_Color,Realised Volatility 180d (%)_Color,Realised Volatility 252d (%)_Color,Weighted IV (%)_Color,Weighted IV 1d (%)_Color,Weighted IV 1w (%)_Color,Weighted IV 3m (%)_Color,Weighted IV 3m 1d (%)_Color,Weighted IV 3m 1w (%)_Color,ATM IV 3m (%)_Color,ATM IV 3m 1d (%)_Color,ATM IV 3m 1w (%)_Color,Rvol100d - Weighted IV_Color,Volume_Color,Volume 1d (%)_Color,Volume 1w (%)_Color,Open Interest_Color,OI 1d (%)_Color,OI 1w (%)_Color,Num Contracts_Color
294,GKOS,Glaukos Corporation,90.91,43.4,42.1,0.36,-8.78,27.08,68.33,44.97,49.63,42.06,55.83,51.31,55.74,-10.39,-3.77,57.68,,,48.75,-1.45,-1.84,-13.64,302,-59.19,-69.65,"5,815",-2.29,8.49,63,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF
115,TRIP,"TripAdvisor, Inc.",17.76,53.64,54.75,0.6,-11.39,39.67,68.45,54.77,49.63,49.91,59.09,54.16,58.93,6.71,11.04,50.76,,,48.76,7.55,40.23,-4.18,"23,282",342.79,254.48,"147,390",0.31,2.13,153,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
205,VRNT,Verint Systems Inc.,20.33,42.44,49.94,0.46,-5.25,34.37,61.6,49.39,49.38,53.32,50.66,51.18,57.86,-0.98,16.01,46.28,,,9.2,2.75,-10.85,-7.92,"2,669",1.75,-15.51,"35,072",0.04,3.06,34,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
220,CYRX,"Cryoport, Inc.",9.85,105.41,84.4,0.58,2.71,54.29,122.27,85.03,49.38,48.82,104.74,95.4,76.41,-0.59,-0.53,79.35,,,70.63,-2.45,,7.99,365,-90.65,-88.47,"27,394",0.1,16.02,23,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
124,MGNI,"Magnite, Inc.",24.39,55.5,59.41,0.83,-11.78,44.29,79.66,61.68,49.38,40.82,67.31,63.58,81.35,13.66,26.61,66.99,,,62.19,-1.13,-1.41,-21.94,"7,697",-27.66,7.2,"117,413",2.46,5.79,130,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
326,POST,"Post Holdings, Inc.",105.88,24.23,20.0,0.18,-1.79,13.82,23.27,19.03,49.13,63.36,21.43,20.08,36.03,3.27,16.7,46.77,,,25.83,9.29,6.49,-16.03,460,0.66,3.6,"2,653",0.04,1.14,61,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
219,PTCT,"PTC Therapeutics, Inc.",58.42,60.76,59.26,0.17,-3.11,47.79,91.71,60.02,49.13,45.23,55.93,57.81,81.89,37.62,47.62,58.26,,,17.54,-64.1,-64.65,-22.64,"1,801",-3.02,-3.38,"27,551",0.35,-4.75,31,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF
253,PEGA,"Pegasystems, Inc.",57.01,38.79,55.2,0.57,-5.17,28.17,70.26,50.79,48.88,64.11,58.46,53.15,105.06,3.04,10.51,74.8,,,45.19,-33.01,11.56,-49.86,"1,071",-7.83,-12.07,"13,928",1.23,0.51,106,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
125,INDI,"indie Semiconductor, Inc.",4.05,67.84,78.23,0.5,-7.24,61.8,121.99,86.02,48.63,34.22,86.92,99.54,98.57,5.67,11.71,93.17,,,97.42,14.68,40.52,-20.34,"3,140",1.98,-23.51,"114,045",0.1,0.25,64,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
32,RKLB,Rocket Lab Corporation,47.03,66.65,73.47,-1.16,-3.66,46.48,107.66,77.73,48.63,39.9,87.89,88.78,87.66,-2.34,-11.63,84.4,,,83.84,0.9,-3.93,-14.19,"63,720",-34.72,-46.2,"925,576",1.39,6.72,415,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
81,ABBV,AbbVie Inc.,210.42,15.7,24.07,0.44,-3.3,14.41,33.0,24.64,48.63,45.9,26.11,28.13,28.54,0.78,0.55,26.75,,,26.2,31.18,17.82,-4.47,"23,556",-5.53,82.76,"328,115",4.04,6.11,329,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
102,XIFR,"Unknown (possibly XPLR Infrastructure, LP or similar; limited data as of 2025)",9.9,44.52,50.47,0.22,-4.29,40.28,84.88,55.3,48.38,33.98,61.86,60.18,55.43,-1.97,5.11,,,,,,,-4.97,"1,269",34.43,-34.21,"200,103",0.19,0.38,55,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
170,OMER,Omeros Corporation,4.26,60.12,111.04,0.52,-3.17,58.43,147.27,108.16,48.38,55.12,108.14,118.59,172.82,-3.4,0.09,177.43,,,152.25,-0.86,2.67,-61.78,"2,729",-12.22,-19.83,"61,576",0.99,4.93,58,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
63,GEO,"GEO Group, Inc. (The)",21.57,51.55,47.53,1.41,-3.85,35.73,80.08,53.01,48.38,35.11,51.14,61.87,68.97,7.87,11.28,58.27,,,54.75,3.5,0.96,-21.44,"15,086",2.43,-24.86,"417,853",0.99,-0.37,231,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF
22,NKE,"NIKE, Inc.",73.6,22.55,37.95,0.44,-12.89,22.91,53.55,37.48,48.38,51.98,43.26,39.29,38.81,0.4,4.3,40.16,,,36.24,-2.23,-2.05,-0.86,"64,315",-11.73,-34.78,"1,459,604",1.23,3.4,588,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
321,GVA,Granite Construction Incorporated,107.45,32.23,24.16,0.66,-8.91,21.32,37.82,26.24,48.13,31.58,28.09,26.5,57.26,7.89,16.93,52.78,,,22.18,-44.62,-1.6,-33.1,452,1.35,-45.67,"2,899",0.62,2.95,31,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
68,LUV,Southwest Airlines Co.,30.99,35.51,38.76,0.99,-17.74,25.86,54.89,39.7,47.88,45.18,44.93,40.97,49.5,10.02,10.39,50.55,,,37.67,-2.77,-5.7,-10.74,"19,275",52.69,10.96,"360,863",0.99,2.0,229,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
345,PATK,Patriot Battery Metals Inc.,111.87,32.89,32.47,0.27,-8.18,27.37,39.93,33.73,46.88,36.41,34.84,35.79,44.0,-2.87,7.1,44.56,,,35.83,-2.65,-14.18,-11.53,222,-2.2,-0.45,"1,049",0.0,0.87,35,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF
151,TCOM,Trip.com Group Limited,72.4,52.68,39.31,0.56,-1.73,32.34,54.85,42.82,45.64,31.56,44.56,48.39,38.31,-39.33,3.0,35.47,,,34.41,78.43,1.54,1.0,"3,916",-4.0,-25.3,"81,657",0.56,4.77,99,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
210,RWT,"Redwood Trust, Inc.",6.2,39.27,32.44,0.47,-10.74,22.99,40.79,31.66,45.14,55.86,34.55,32.03,49.46,-1.95,12.11,31.65,,,37.98,98.27,51.05,-17.02,654,-27.81,1.08,"32,185",2.03,7.66,18,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
256,XERS,"Xeris Biopharma Holdings, Inc.",7.68,62.17,58.58,-0.15,-4.51,41.2,87.46,60.63,44.39,42.51,58.46,54.46,77.88,-5.39,-5.05,,,,,,,-19.3,435,-52.61,-66.17,"13,096",0.15,0.54,13,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
317,VAC,Marriott Vacations Worldwide Corporation,78.28,38.85,40.53,0.2,-19.73,31.52,59.26,43.92,44.14,33.81,49.49,47.02,47.17,-1.1,3.49,,,,,,,-6.65,558,-0.71,-12.26,"3,093",0.98,7.02,50,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
331,CTO,"CTO Realty Growth, Inc.",17.06,25.62,21.97,0.53,-4.63,13.52,29.92,22.28,44.14,47.69,24.67,26.65,37.56,1.56,16.87,42.64,,,13.51,18.3,-19.99,-15.59,110,0.0,-9.84,"2,090",0.14,3.72,16,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
38,PANW,"Palo Alto Networks, Inc.",197.55,36.9,33.63,0.08,-14.16,28.42,65.42,42.33,43.89,24.86,37.96,35.75,62.62,-12.87,4.47,34.49,,,33.52,10.27,-0.64,-28.99,"33,681",-36.79,-44.83,"779,161",0.49,-1.56,758,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF
203,CNX,CNX Resources Corporation,29.1,19.13,29.12,0.46,-6.11,22.3,41.31,31.57,43.64,34.18,35.63,35.67,39.99,1.8,1.47,52.17,,,36.5,0.91,13.97,-10.87,928,18.22,28.89,"36,580",0.09,0.75,70,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
249,MTN,"Vail Resorts, Inc.",147.39,26.0,29.91,1.5,-9.09,22.82,40.51,31.2,43.39,39.22,35.03,33.48,43.32,4.11,13.1,46.4,,,32.61,-15.11,8.35,-13.41,"2,167",27.77,129.31,"14,754",2.54,6.82,106,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
293,PRO,"PROS Holdings, Inc.",15.57,42.78,47.99,0.42,-6.79,34.24,56.91,46.95,43.39,56.13,49.4,50.88,71.17,4.43,4.84,65.12,,,53.3,3.9,-0.34,-23.18,"2,778",-4.57,-7.31,"5,926",4.33,4.98,24,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
142,AKAM,"Akamai Technologies, Inc.",78.16,31.33,31.28,0.6,-14.86,13.65,56.71,35.49,43.14,36.66,45.18,42.81,36.64,-5.39,-3.41,39.1,,,37.23,-0.35,3.35,-5.36,"2,679",-49.6,3.36,"90,653",-0.95,2.66,166,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF
171,FOUR,"Shift4 Payments, Inc.",87.25,56.52,46.36,0.29,-9.28,37.91,64.0,48.77,42.89,35.47,52.78,50.3,52.6,-10.29,-4.57,44.46,,,42.12,-5.33,-2.6,-6.24,"16,827",-3.71,883.46,"61,541",1.09,15.79,179,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
99,HLF,Herbalife Ltd.,9.48,56.25,64.31,1.1,-1.24,47.57,84.93,68.54,42.64,36.78,73.29,68.09,74.77,6.64,4.12,86.75,,,63.6,-9.05,-4.17,-10.47,"32,022",-0.24,383.06,"211,122",0.47,9.5,68,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
290,AEIS,"Advanced Energy Industries, Inc.",154.76,42.38,37.62,0.51,-22.93,27.94,63.68,42.02,42.39,33.96,51.78,46.65,45.31,17.18,13.4,43.5,,,37.57,0.44,-1.74,-7.69,"1,081",-1.91,-73.43,"6,848",1.18,39.41,66,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
248,CMI,Cummins Inc.,394.78,23.44,24.68,0.59,-18.74,19.46,38.53,27.17,42.14,33.43,31.78,29.71,31.93,-4.35,-4.02,28.9,,,29.08,11.97,11.1,-7.25,"5,551",1.22,-0.7,"15,497",0.4,1.49,219,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
147,DBRG,"DigitalBridge Group, Inc.",11.23,29.85,45.93,0.67,-14.51,37.43,71.25,49.81,41.9,34.43,56.16,54.55,73.57,16.57,26.82,48.77,,,44.96,1.68,-3.01,-27.64,"3,311",118.12,91.72,"87,830",0.05,0.06,66,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
43,BMY,Bristol-Myers Squibb Company,47.23,27.5,28.37,-0.34,-5.74,19.35,34.68,28.21,41.65,51.61,28.59,29.2,33.17,-1.32,4.02,33.92,,,36.12,25.29,5.13,-4.81,"24,563",-3.3,-17.5,"728,272",1.22,7.85,342,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
301,VERX,"Vertex, Inc.",24.75,72.31,49.26,0.91,-0.44,30.69,68.27,47.91,41.65,55.0,53.11,49.87,75.97,-7.86,6.45,65.16,,,56.78,8.52,42.71,-26.71,"1,495",0.61,157.76,"4,813",23.47,41.93,27,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
177,PPL,PPL Corporation,35.73,14.36,16.79,0.5,-1.8,13.47,21.63,17.59,41.65,35.71,18.99,18.37,25.98,19.96,21.77,,,,,,,-9.19,"1,172",-9.15,-50.02,"54,709",12.7,13.67,63,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
217,QD,Qudian Inc.,4.23,74.12,52.11,0.44,0.32,39.19,75.06,55.26,41.4,38.31,56.42,62.1,86.72,11.94,22.18,78.27,,,,,,-34.61,260,3.59,-54.86,"29,715",0.16,0.64,11,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
110,AR,Antero Resources Corporation,32.18,30.82,39.72,0.5,-9.44,29.22,54.23,42.31,41.15,34.69,47.47,45.64,43.1,-0.39,-0.7,42.69,,,40.17,-2.13,0.1,-3.38,"7,810",-10.32,-7.62,"163,886",0.68,-0.28,249,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF
86,EQX,Equinox Gold Corp.,9.95,56.41,48.97,0.54,-1.59,42.49,57.97,50.86,41.15,30.92,50.94,53.42,62.59,-3.88,14.01,,,,,,,-13.62,"5,097",-71.26,-90.66,"292,605",1.06,13.59,31,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
